,id,slug,url,name,tags,state,category,description,age,gender,caste,is_minority,is_differently_abled,is_dbt,is_widowed_or_divorced,is_bpl,is_student,occupation
1247,4388,ftstbdp,https://www.myscheme.gov.in/schemes/ftstbdp,Free Travel in S.T Bus to the Disabled Persons,"Free Travel,Bus,PwD,Bus Pass,Disability",Gujarat,"Travel & Tourism,Social welfare & Empowerment","Under this scheme, the benefit of free travel in all types of busses of the Gujarat State Road Transport Corporation is provided to Person with Disabilities in all state routes and also provides the benefit of travel to the last route out of state.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,
1248,4389,apdccsscspscc,https://www.myscheme.gov.in/schemes/apdccsscspscc,Assistance for Power Driven Chaff Cutter Scheme under Scheduled Castes Sub Plan (SC Category),"Chaff Cutter,Scheduled Caste,Farmer,Dairy Farming,Subsidy",Gujarat,"Agriculture,Rural & Environment","The scheme provides financial assistance to dairy farmers belonging to Scheduled Caste category on purchase of electric powered chaff cutters. By using power driven chaff cutter, dairy farmers can reduce wastage of green &dry fodder which is economically important for their profitable dairy farming.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Farmer
1249,4390,abn,https://www.myscheme.gov.in/schemes/abn,Anti Bird Net,"Farmer,Anti Bird Net,Farming,Agriculture",Rajasthan,"Agriculture,Rural & Environment","Under the Anti Bird Net Birds will never leave your garden if they are used to pecking on certain trees and plants, but if you install anti-bird nets at the appropriate places, you can prevent them from coming again to peck your plants.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Farmer
1250,4391,gfasgciwes1t4ssosu,https://www.myscheme.gov.in/schemes/gfasgciwes1t4ssosu,Grant of Financial Assistance to the School Going Children of Industrial Workers/Employees Studying in 1st to 4th Standard for Supply of One Set of Uniform,"Student,School,Uniform,Worker,Labour",Goa,Education & Learning,"""Grant of Financial Assistance to the School-going Children of Industrial Workers/Employees Studying in 1st to 4th Standard for Supply of One Set of Uniform"" by the Dept of Labour & Employment, Goa, aims to provide financial assistance for the purchase of uniforms to school-going children.","{""ews"":{""gte"":18,""lte"":60},""female"":{""gte"":18,""lte"":60},""general"":{""gte"":18,""lte"":60},""obc"":{""gte"":18,""lte"":60},""sc"":{""gte"":18,""lte"":60},""st"":{""gte"":18,""lte"":60},""widowed"":{""gte"":18,""lte"":60}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
1251,4392,soetya,https://www.myscheme.gov.in/schemes/soetya,Scheme of Encouragement to Young Artists,"Artist,Young,Financial Assistance,Remuneration,Culture",Tamil Nadu,"Skills & Employment,Sports & Culture","""Scheme of Encouragement to Young Artists"" was launched by the Art and Culture Department, Tamil Nadu aims to give a chance to talented young artists to perform in four programs through the successfully running Voluntary Cultural Organization & grant given to the artiste for performing the programs.","{""ews"":{""gte"":15,""lte"":30},""female"":{""gte"":15,""lte"":30},""general"":{""gte"":15,""lte"":30},""obc"":{""gte"":15,""lte"":30},""sc"":{""gte"":15,""lte"":30},""st"":{""gte"":15,""lte"":30},""widowed"":{""gte"":15,""lte"":30}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,"Artisans, Spinners & Weavers,Artists"
1252,4393,mlgs,https://www.myscheme.gov.in/schemes/mlgs,Mumkin - Livelihood Generation Scheme,"Business,Transport,Self-employement",Jammu and Kashmir,"Transport & Infrastructure,Travel & Tourism","""Mumkin - Livelihood Generation Scheme"" is a initiative of Jammu & Kashmir State. This scheme is provide the financial help to the youth to empower them and promote the self employment. ","{""ews"":{""gte"":18,""lte"":35},""female"":{""gte"":18,""lte"":35},""general"":{""gte"":18,""lte"":35},""obc"":{""gte"":18,""lte"":35},""sc"":{""gte"":18,""lte"":35},""st"":{""gte"":18,""lte"":35},""widowed"":{""gte"":18,""lte"":35}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Entrepreneur
1253,4394,adc,https://www.myscheme.gov.in/schemes/adc,Aswachh Dhandha Chhaatravrtti,"Student,Scholarship,Scheduled Caste,Deprived Categories,Scavenger,Unclean Occupation,Unclean Occupation",Madhya Pradesh,Education & Learning,"The objective of the scheme is to motivate students from marginalized sections of society, whose parents are involved in unclean & hazardous occupations, to pursue their education. Under the scheme, financial assistance of ₹1,850/- per annum is provided to students from Class 1 to Class 10.","{""ews"":{""gte"":4,""lte"":60},""female"":{""gte"":4,""lte"":60},""general"":{""gte"":4,""lte"":60},""obc"":{""gte"":4,""lte"":60},""sc"":{""gte"":4,""lte"":60},""st"":{""gte"":4,""lte"":60},""widowed"":{""gte"":4,""lte"":60}}",female,"general,obc,sc,ews,st",false,false,false,true,false,true,
1254,4395,wbisaige,https://www.myscheme.gov.in/schemes/wbisaige, The West Bengal Incentive Scheme: Additional Incentive on Generation of Employment,"Tourism,Incentives,Waiver,Tourism Units,Entrepreneurship,Subsidy,Reimbursement,Employment Generation",West Bengal,Business & Entrepreneurship,"“Additional Incentive on Generation of Employment” incentives under “The West Bengal Incentive Scheme” scheme by the Dept. of Tourism, Government of West Bengal, aims to provide reimbursement of expenditure incurred for paying contribution towards ESI and EPF.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,"Artisans, Spinners & Weavers,Entrepreneur"
1255,4396,hssgbocwwb,https://www.myscheme.gov.in/schemes/hssgbocwwb,Housing Subsidy Scheme (GBOCWWB),"Building Worker,Construction Worker,Labour,House,Financial Assistance,Loan",Gujarat,Housing & Shelter,The main objective of this scheme is to provide financial assistance to construction workers registered with the Gujarat Building and Other Construction Worker’s Welfare Board to build their own houses.,"{""ews"":{""gte"":18,""lte"":60},""female"":{""gte"":18,""lte"":60},""general"":{""gte"":18,""lte"":60},""obc"":{""gte"":18,""lte"":60},""sc"":{""gte"":18,""lte"":60},""st"":{""gte"":18,""lte"":60},""widowed"":{""gte"":18,""lte"":60}}",female,"general,obc,sc,ews,st",false,false,false,true,false,false,Construction Worker
1256,1264,iats,https://www.myscheme.gov.in/schemes/iats,Infrastructure and Technology Support ,"Infrastructure,Technology Support,Handicraft,Marketing And Sourcing Hub",All,Transport & Infrastructure,"The sub-scheme “Infrastructure and Technology Support” aims to develop world-class infrastructure in the country to support handicraft production, enhance product quality, and reduce costs to enable it to compete in the global market. ","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"sc,obc,st,ews,general",false,false,false,true,false,false,
1257,1266,sahayta,https://www.myscheme.gov.in/schemes/sahayta,Sympathetic Assistance and Handholding for Youth Transformation and Amelioration - SAHAYTA,,Jammu and Kashmir,Social welfare & Empowerment,"The scheme ""Sympathetic Assistance And Handholding For Youth Transformation And Amelioration"" is a Jammu and Kashmir initiative with the aim of financial assistance.
","{""ews"":{""gte"":18,""lte"":40},""female"":{""gte"":18,""lte"":40},""general"":{""gte"":18,""lte"":40},""obc"":{""gte"":18,""lte"":40},""sc"":{""gte"":18,""lte"":40},""st"":{""gte"":18,""lte"":40},""widowed"":{""gte"":18,""lte"":40}}",female,"sc,obc,st,ews,general",false,false,false,true,false,false,
1258,4397,petro-subsidy-for-disabled,https://www.myscheme.gov.in/schemes/petro-subsidy-for-disabled,Petrol Subsidy To Persons With Disability,"Physically Handicapped,Disable Person,Scheme Handicapped Person,Petrol Subsidy,Person With Disability",Chandigarh,Social welfare & Empowerment,Under the Petrol Subsidy To Persons With Disability scheme handicapped person using motorized vehicles are entitled to 50% subsidy on actual expenditure on the purchase of petrol/diesel subject to fulfillment of other conditions laid down under the scheme.,"{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,
1259,4398,jbcmcshsfdc,https://www.myscheme.gov.in/schemes/jbcmcshsfdc,Jhota Buggi/Camel/Mule Cart Scheme (HSFDC),"Jhota Buggi,Camel Cart,Mule Cart,HSFDC,BPL,Scheduled Caste,Loan",Haryana,"Banking,Financial Services and Insurance,Business & Entrepreneurship","Under this scheme, the Corporation provides loans to individuals from Below Poverty Line (BPL) families, whose annual family income does not exceed ₹1,80,000/-, in both rural and urban areas for purchasing animal-driven carts such as Jhota Buggis, camel carts, and mule carts.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,true,false,
1260,4399,aapd,https://www.myscheme.gov.in/schemes/aapd,Agricultural Activities for Persons with Disabilities,"Agricultural Activities,PwD,Loan,Disabled Person",Haryana,"Agriculture,Rural & Environment,Business & Entrepreneurship","This scheme provides loans up to ₹10,00,000/- to the persons with disabilities for agricultural production, irrigation, horticulture, sericulture, the purchase of agricultural machinery and equipment for agricultural services, and the marketing of agricultural products etc.","{""ews"":{""gte"":14,""lte"":100},""female"":{""gte"":14,""lte"":100},""general"":{""gte"":14,""lte"":100},""obc"":{""gte"":14,""lte"":100},""sc"":{""gte"":14,""lte"":100},""st"":{""gte"":14,""lte"":100},""widowed"":{""gte"":14,""lte"":100}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,
1261,4400,siupd,https://www.myscheme.gov.in/schemes/siupd,Small Industries Unit for Persons with Disabilities,"Small Unit,PwD,Disability,Loan",Haryana,"Banking,Financial Services and Insurance,Business & Entrepreneurship","This scheme provides loan of up to ₹25 lakhs is provided to persons with disabilities for establishing small industrial units focused on manufacturing, fabrication, & production. Permanent residents of Haryana, aged 18 or older, with a disability of 40% or more, is eligible to avail the benefits.","{""ews"":{""gte"":14,""lte"":100},""female"":{""gte"":14,""lte"":100},""general"":{""gte"":14,""lte"":100},""obc"":{""gte"":14,""lte"":100},""sc"":{""gte"":14,""lte"":100},""st"":{""gte"":14,""lte"":100},""widowed"":{""gte"":14,""lte"":100}}",female,"general,obc,sc,ews,st",false,true,false,true,false,false,
1262,4401,himcare,https://www.myscheme.gov.in/schemes/himcare,Mukhya Mantri Himachal Health Care Scheme-HIMCARE,"BPL,Health Insurance,Cashless Treatment",Himachal Pradesh,Health & Wellness,Mukhya Mantri Himachal Health Care Scheme-HIMCARE is a health insurance scheme providing cashless treatment coverage up to Rs. 5.00 lakh per year per family in empanelled hospitals. It aims to cover families not included in the Ayushman Bharat scheme.,"{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"general,obc,sc,ews,st",false,false,false,true,true,false,
1263,1272,abvky,https://www.myscheme.gov.in/schemes/abvky,Atal Beemit Vyakti Kalyan Yojana,"Atal,Employee,Insurance,Insured Person,Unemployment",All,"Banking,Financial Services and Insurance,Social welfare & Empowerment",The scheme “Atal Beemit Vyakti Kalyan Yojana (ABVKY)” was introduced by the Employees’ State Insurance Corporation (ESIC) on a pilot basis for a period of 2 years w.e.f. 01.07.2018 for providing relief to the Insured Persons (IPs) who have become unemployed.,"{""ews"":{""gte"":18,""lte"":60},""female"":{""gte"":18,""lte"":60},""general"":{""gte"":18,""lte"":60},""obc"":{""gte"":18,""lte"":60},""sc"":{""gte"":18,""lte"":60},""st"":{""gte"":18,""lte"":60},""widowed"":{""gte"":18,""lte"":60}}",female,"sc,obc,st,ews,general",false,false,false,true,false,false,
1264,1273,jc,https://www.myscheme.gov.in/schemes/jc,Jagananna Chedodu,"Social Welfare,Financial Assistance,Tailor,Washermen,Barber",Andhra Pradesh,Social welfare & Empowerment,"""Jagananna Chedodu"" is a State-Funded Social Welfare Scheme by the Govt. of Andhra Pradesh. The scheme is only for tailors (All communities), Rajakas (washermen), and Nayee Brahmins (Barbers) of the state. The beneficiary will be provided one-time amount of ₹ 10,000 per year for a period of 5 year.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"sc,obc,st,ews,general",false,false,false,true,false,false,
1265,1274,post-st,https://www.myscheme.gov.in/schemes/post-st,Post Matric Scholarship Scheme For The Students Belonging To Scheduled Tribe For Studies In India,"Scholarship,Scheduled Tribe Students,Post Matric,Education,Study",All,Education & Learning,"This is a centrally sponsored scheme by the Ministry of Tribal Affairs, for the students of Scheduled Tribe (ST) for studies in India. This scheme is for pursuing higher education starting from class XI to Post Graduation courses in India. ","{""pvtg"":{""gte"":14,""lte"":100},""st"":{""gte"":14,""lte"":100}}","male,female,transgender","st,pvtg",false,false,false,false,false,true,
1266,1275,imcsw1012chbocwwb,https://www.myscheme.gov.in/schemes/imcsw1012chbocwwb,Incentives for Meritorious Children (Students) of Workers (10th and 12th Class) (HBOCWWB),"Incentive,Meritorious Student,Construction Worker,Building Worker,Scholarship,Prize Money,Award",Haryana,Education & Learning,"Under this scheme, the scholarship (prize money) in the form of fixed deposit will be provided to meritorious children of construction workers who have achieved academic excellence in Class X/XII examination. ","{""ews"":{""gte"":18,""lte"":60},""female"":{""gte"":18,""lte"":60},""general"":{""gte"":18,""lte"":60},""obc"":{""gte"":18,""lte"":60},""sc"":{""gte"":18,""lte"":60},""st"":{""gte"":18,""lte"":60},""widowed"":{""gte"":18,""lte"":60}}",female,"sc,obc,st,ews,general",false,false,false,true,false,true,Construction Worker
